tipoCurto,n,m1,m2,m3,A_I800,B_I800,C_I800,A_I800A,B_I800A,C_I800A,A_V802,B_V802,C_V802,A_V802A,B_V802A,C_V802A,A_V806,B_V806,C_V806,A_V806A,B_V806A,C_V806A,A_V808,B_V808,C_V808,A_V808A,B_V808A,C_V808A,A_V812,B_V812,C_V812,A_V812A,B_V812A,C_V812A,A_V814,B_V814,C_V814,A_V814A,B_V814A,C_V814A,A_V816,B_V816,C_V816,A_V816A,B_V816A,C_V816A,A_V818,B_V818,C_V818,A_V818A,B_V818A,C_V818A,A_V820,B_V820,C_V820,A_V820A,B_V820A,C_V820A,A_V822,B_V822,C_V822,A_V822A,B_V822A,C_V822A,A_V824,B_V824,C_V824,A_V824A,B_V824A,C_V824A,A_V828,B_V828,C_V828,A_V828A,B_V828A,C_V828A,A_V830,B_V830,C_V830,A_V830A,B_V830A,C_V830A,A_V832,B_V832,C_V832,A_V832A,B_V832A,C_V832A,A_V850,B_V850,C_V850,A_V850A,B_V850A,C_V850A,A_V852,B_V852,C_V852,A_V852A,B_V852A,C_V852A,A_V854,B_V854,C_V854,A_V854A,B_V854A,C_V854A,A_VRG10,B_VRG10,C_VRG10,A_VRG10A,B_VRG10A,C_VRG10A,A_VRG11,B_VRG11,C_VRG11,A_VRG11A,B_VRG11A,C_VRG11A
2,47,0.9,0.5,0.5,381.092272,410.200631,334.13294,-0.450288804,-2.7039769,1.47817045,21089.6722,21068.1727,21120.2337,-0.00230625131,-2.09486658,2.09423272,20917.0367,20882.198,20968.6867,-0.00389784434,-2.09519254,2.09413248,17707.3294,17434.3444,18153.5315,-0.0392672159,-2.10229061,2.09245311,14012.0646,13442.5807,14867.1421,-0.100804161,-2.11409465,2.09023283,11028.6799,10455.2639,12157.019,-0.165172147,-2.13998093,2.08780993,12092.4024,11065.1155,12881.5739,-0.16571714,-2.1395673,2.08822509,6656.102,4400.18077,5640.12538,-2.65259365,1.48482489,-0.224805054,1733.22004,1917.27444,1904.62627,-2.94483919,1.29037157,-0.909872683,1397.36037,1727.14483,1688.15419,-3.01700828,1.24854162,-1.05030305,11981.7784,10955.7738,12764.6676,-0.168139889,-2.14328889,2.08393046,11972.6201,10947.7314,12755.3829,-0.168356009,-2.14359219,2.08358857,11751.1948,10751.4946,12530.854,-0.173589709,-2.15104784,2.07517118,12488.3041,11341.1318,13265.6259,-0.183112376,-2.16541983,2.05911585,12130.2897,11107.4094,12915.6973,-0.165185629,-2.13997089,2.08782299,11353.0918,10428.7001,12128.662,-0.183110241,-2.16541648,2.05911955,11745.8301,10746.5991,12525.3623,-0.173724847,-2.15123832,2.07495857,12131.5472,11108.7172,12916.8321,-0.165172127,-2.1399809,2.08780995,12488.4009,11341.2113,13265.7239,-0.18311024,-2.16541648,2.05911955
3,48,0.9,0.5,0.5,381.092272,410.200631,334.13294,-0.450288804,-2.7039769,1.47817045,21089.6722,21068.1727,21120.2337,-0.00230625131,-2.09486658,2.09423272,20917.0367,20882.198,20968.6867,-0.00389784434,-2.09519254,2.09413248,17707.3294,17434.3444,18153.5315,-0.0392672159,-2.10229061,2.09245311,14012.0646,13442.5807,14867.1421,-0.100804161,-2.11409465,2.09023283,11028.6799,10455.2639,12157.019,-0.165172147,-2.13998093,2.08780993,12092.4024,11065.1155,12881.5739,-0.16571714,-2.1395673,2.08822509,6656.102,4400.18077,5640.12538,-2.65259365,1.48482489,-0.224805054,1733.22004,1917.27444,1904.62627,-2.94483919,1.29037157,-0.909872683,1397.36037,1727.14483,1688.15419,-3.01700828,1.24854162,-1.05030305,11981.7784,10955.7738,12764.6676,-0.168139889,-2.14328889,2.08393046,11972.6201,10947.7314,12755.3829,-0.168356009,-2.14359219,2.08358857,11751.1948,10751.4946,12530.854,-0.173589709,-2.15104784,2.07517118,12488.3041,11341.1318,13265.6259,-0.183112376,-2.16541983,2.05911585,12130.2897,11107.4094,12915.6973,-0.165185629,-2.13997089,2.08782299,11353.0918,10428.7001,12128.662,-0.183110241,-2.16541648,2.05911955,11745.8301,10746.5991,12525.3623,-0.173724847,-2.15123832,2.07495857,12131.5472,11108.7172,12916.8321,-0.165172127,-2.1399809,2.08780995,12488.4009,11341.2113,13265.7239,-0.18311024,-2.16541648,2.05911955
4,49,0.9,0.5,0.5,381.092272,410.200631,334.13294,-0.450288804,-2.7039769,1.47817045,21089.6722,21068.1727,21120.2337,-0.00230625131,-2.09486658,2.09423272,20917.0367,20882.198,20968.6867,-0.00389784434,-2.09519254,2.09413248,17707.3294,17434.3444,18153.5315,-0.0392672159,-2.10229061,2.09245311,14012.0646,13442.5807,14867.1421,-0.100804161,-2.11409465,2.09023283,11028.6799,10455.2639,12157.019,-0.165172147,-2.13998093,2.08780993,12092.4024,11065.1155,12881.5739,-0.16571714,-2.1395673,2.08822509,6656.102,4400.18077,5640.12538,-2.65259365,1.48482489,-0.224805054,1733.22004,1917.27444,1904.62627,-2.94483919,1.29037157,-0.909872683,1397.36037,1727.14483,1688.15419,-3.01700828,1.24854162,-1.05030305,11981.7784,10955.7738,12764.6676,-0.168139889,-2.14328889,2.08393046,11972.6201,10947.7314,12755.3829,-0.168356009,-2.14359219,2.08358857,11751.1948,10751.4946,12530.854,-0.173589709,-2.15104784,2.07517118,12488.3041,11341.1318,13265.6259,-0.183112376,-2.16541983,2.05911585,12130.2897,11107.4094,12915.6973,-0.165185629,-2.13997089,2.08782299,11353.0918,10428.7001,12128.662,-0.183110241,-2.16541648,2.05911955,11745.8301,10746.5991,12525.3623,-0.173724847,-2.15123832,2.07495857,12131.5472,11108.7172,12916.8321,-0.165172127,-2.1399809,2.08780995,12488.4009,11341.2113,13265.7239,-0.18311024,-2.16541648,2.05911955
5,50,0.9,0.5,0.5,381.092272,410.200631,334.13294,-0.450288804,-2.7039769,1.47817045,21089.6722,21068.1727,21120.2337,-0.00230625131,-2.09486658,2.09423272,20917.0367,20882.198,20968.6867,-0.00389784434,-2.09519254,2.09413248,17707.3294,17434.3444,18153.5315,-0.0392672159,-2.10229061,2.09245311,14012.0646,13442.5807,14867.1421,-0.100804161,-2.11409465,2.09023283,11028.6799,10455.2639,12157.019,-0.165172147,-2.13998093,2.08780993,12092.4024,11065.1155,12881.5739,-0.16571714,-2.1395673,2.08822509,6656.102,4400.18077,5640.12538,-2.65259365,1.48482489,-0.224805054,1733.22004,1917.27444,1904.62627,-2.94483919,1.29037157,-0.909872683,1397.36037,1727.14483,1688.15419,-3.01700828,1.24854162,-1.05030305,11981.7784,10955.7738,12764.6676,-0.168139889,-2.14328889,2.08393046,11972.6201,10947.7314,12755.3829,-0.168356009,-2.14359219,2.08358857,11751.1948,10751.4946,12530.854,-0.173589709,-2.15104784,2.07517118,12488.3041,11341.1318,13265.6259,-0.183112376,-2.16541983,2.05911585,12130.2897,11107.4094,12915.6973,-0.165185629,-2.13997089,2.08782299,11353.0918,10428.7001,12128.662,-0.183110241,-2.16541648,2.05911955,11745.8301,10746.5991,12525.3623,-0.173724847,-2.15123832,2.07495857,12131.5472,11108.7172,12916.8321,-0.165172127,-2.1399809,2.08780995,12488.4009,11341.2113,13265.7239,-0.18311024,-2.16541648,2.05911955
1,51,0.999,0.5,0.5,380.423763,409.25817,333.887813,-0.450985966,-2.70336181,1.47893945,21090.0906,21068.8116,21120.4103,-0.0022933089,-2.09487385,2.09422422,20917.7344,20883.265,20968.9817,-0.0038759903,-2.09520476,2.09411818,17713.0989,17443.3994,18156.0366,-0.0390367024,-2.1024106,2.09231349,14023.2218,13460.9764,14872.2305,-0.100163994,-2.11439349,2.08988838,11043.6467,10481.0115,12164.3982,-0.163979643,-2.14045085,2.08721321,12108.9218,11092.5679,12889.4335,-0.16451677,-2.14004344,2.08762405,6653.92295,4402.28774,5639.50629,-2.65153783,1.4860494,-0.224354022,1732.65259,1918.24967,1904.7542,-2.94378335,1.2913031,-0.909570809,1396.90288,1728.03245,1688.34854,-3.01595246,1.24942667,-1.05000599,11998.1814,10982.9508,12772.4701,-0.166938417,-2.14376457,2.0833272,11989.0132,10974.888,12763.1806,-0.167154455,-2.14406782,2.08298513,11767.3514,10778.154,12538.5351,-0.172386085,-2.15152206,2.07456338,12505.5947,11369.187,13273.7805,-0.181902657,-2.16588876,2.05849993,12146.7551,11134.7692,12923.5383,-0.163992898,-2.14044099,2.08722614,11368.8107,10454.4982,12136.1176,-0.181900528,-2.16588541,2.05850363,11761.981,10773.2461,12533.0406,-0.172521176,-2.15171251,2.07435066,12148.0107,11136.0741,12924.6725,-0.163979633,-2.14045081,2.08721324,12505.6916,11369.2667,13273.8785,-0.181900527,-2.16588541,2.05850363
2,52,0.999,0.5,0.5,380.423763,409.25817,333.887813,-0.450985966,-2.70336181,1.47893945,21090.0906,21068.8116,21120.4103,-0.0022933089,-2.09487385,2.09422422,20917.7344,20883.265,20968.9817,-0.0038759903,-2.09520476,2.09411818,17713.0989,17443.3994,18156.0366,-0.0390367024,-2.1024106,2.09231349,14023.2218,13460.9764,14872.2305,-0.100163994,-2.11439349,2.08988838,11043.6467,10481.0115,12164.3982,-0.163979643,-2.14045085,2.08721321,12108.9218,11092.5679,12889.4335,-0.16451677,-2.14004344,2.08762405,6653.92295,4402.28774,5639.50629,-2.65153783,1.4860494,-0.224354022,1732.65259,1918.24967,1904.7542,-2.94378335,1.2913031,-0.909570809,1396.90288,1728.03245,1688.34854,-3.01595246,1.24942667,-1.05000599,11998.1814,10982.9508,12772.4701,-0.166938417,-2.14376457,2.0833272,11989.0132,10974.888,12763.1806,-0.167154455,-2.14406782,2.08298513,11767.3514,10778.154,12538.5351,-0.172386085,-2.15152206,2.07456338,12505.5947,11369.187,13273.7805,-0.181902657,-2.16588876,2.05849993,12146.7551,11134.7692,12923.5383,-0.163992898,-2.14044099,2.08722614,11368.8107,10454.4982,12136.1176,-0.181900528,-2.16588541,2.05850363,11761.981,10773.2461,12533.0406,-0.172521176,-2.15171251,2.07435066,12148.0107,11136.0741,12924.6725,-0.163979633,-2.14045081,2.08721324,12505.6916,11369.2667,13273.8785,-0.181900527,-2.16588541,2.05850363
3,53,0.999,0.5,0.5,380.423763,409.25817,333.887813,-0.450985966,-2.70336181,1.47893945,21090.0906,21068.8116,21120.4103,-0.0022933089,-2.09487385,2.09422422,20917.7344,20883.265,20968.9817,-0.0038759903,-2.09520476,2.09411818,17713.0989,17443.3994,18156.0366,-0.0390367024,-2.1024106,2.09231349,14023.2218,13460.9764,14872.2305,-0.100163994,-2.11439349,2.08988838,11043.6467,10481.0115,12164.3982,-0.163979643,-2.14045085,2.08721321,12108.9218,11092.5679,12889.4335,-0.16451677,-2.14004344,2.08762405,6653.92295,4402.28774,5639.50629,-2.65153783,1.4860494,-0.224354022,1732.65259,1918.24967,1904.7542,-2.94378335,1.2913031,-0.909570809,1396.90288,1728.03245,1688.34854,-3.01595246,1.24942667,-1.05000599,11998.1814,10982.9508,12772.4701,-0.166938417,-2.14376457,2.0833272,11989.0132,10974.888,12763.1806,-0.167154455,-2.14406782,2.08298513,11767.3514,10778.154,12538.5351,-0.172386085,-2.15152206,2.07456338,12505.5947,11369.187,13273.7805,-0.181902657,-2.16588876,2.05849993,12146.7551,11134.7692,12923.5383,-0.163992898,-2.14044099,2.08722614,11368.8107,10454.4982,12136.1176,-0.181900528,-2.16588541,2.05850363,11761.981,10773.2461,12533.0406,-0.172521176,-2.15171251,2.07435066,12148.0107,11136.0741,12924.6725,-0.163979633,-2.14045081,2.08721324,12505.6916,11369.2667,13273.8785,-0.181900527,-2.16588541,2.05850363
4,54,0.999,0.5,0.5,380.423763,409.25817,333.887813,-0.450985966,-2.70336181,1.47893945,21090.0906,21068.8116,21120.4103,-0.0022933089,-2.09487385,2.09422422,20917.7344,20883.265,20968.9817,-0.0038759903,-2.09520476,2.09411818,17713.0989,17443.3994,18156.0366,-0.0390367024,-2.1024106,2.09231349,14023.2218,13460.9764,14872.2305,-0.100163994,-2.11439349,2.08988838,11043.6467,10481.0115,12164.3982,-0.163979643,-2.14045085,2.08721321,12108.9218,11092.5679,12889.4335,-0.16451677,-2.14004344,2.08762405,6653.92295,4402.28774,5639.50629,-2.65153783,1.4860494,-0.224354022,1732.65259,1918.24967,1904.7542,-2.94378335,1.2913031,-0.909570809,1396.90288,1728.03245,1688.34854,-3.01595246,1.24942667,-1.05000599,11998.1814,10982.9508,12772.4701,-0.166938417,-2.14376457,2.0833272,11989.0132,10974.888,12763.1806,-0.167154455,-2.14406782,2.08298513,11767.3514,10778.154,12538.5351,-0.172386085,-2.15152206,2.07456338,12505.5947,11369.187,13273.7805,-0.181902657,-2.16588876,2.05849993,12146.7551,11134.7692,12923.5383,-0.163992898,-2.14044099,2.08722614,11368.8107,10454.4982,12136.1176,-0.181900528,-2.16588541,2.05850363,11761.981,10773.2461,12533.0406,-0.172521176,-2.15171251,2.07435066,12148.0107,11136.0741,12924.6725,-0.163979633,-2.14045081,2.08721324,12505.6916,11369.2667,13273.8785,-0.181900527,-2.16588541,2.05850363
5,55,0.999,0.5,0.5,380.423763,409.25817,333.887813,-0.450985966,-2.70336181,1.47893945,21090.0906,21068.8116,21120.4103,-0.0022933089,-2.09487385,2.09422422,20917.7344,20883.265,20968.9817,-0.0038759903,-2.09520476,2.09411818,17713.0989,17443.3994,18156.0366,-0.0390367024,-2.1024106,2.09231349,14023.2218,13460.9764,14872.2305,-0.100163994,-2.11439349,2.08988838,11043.6467,10481.0115,12164.3982,-0.163979643,-2.14045085,2.08721321,12108.9218,11092.5679,12889.4335,-0.16451677,-2.14004344,2.08762405,6653.92295,4402.28774,5639.50629,-2.65153783,1.4860494,-0.224354022,1732.65259,1918.24967,1904.7542,-2.94378335,1.2913031,-0.909570809,1396.90288,1728.03245,1688.34854,-3.01595246,1.24942667,-1.05000599,11998.1814,10982.9508,12772.4701,-0.166938417,-2.14376457,2.0833272,11989.0132,10974.888,12763.1806,-0.167154455,-2.14406782,2.08298513,11767.3514,10778.154,12538.5351,-0.172386085,-2.15152206,2.07456338,12505.5947,11369.187,13273.7805,-0.181902657,-2.16588876,2.05849993,12146.7551,11134.7692,12923.5383,-0.163992898,-2.14044099,2.08722614,11368.8107,10454.4982,12136.1176,-0.181900528,-2.16588541,2.05850363,11761.981,10773.2461,12533.0406,-0.172521176,-2.15171251,2.07435066,12148.0107,11136.0741,12924.6725,-0.163979633,-2.14045081,2.08721324,12505.6916,11369.2667,13273.8785,-0.181900527,-2.16588541,2.05850363
1,56,0.5,0.001,0.5,413.451584,446.649275,345.331566,-0.445689837,-2.7462741,1.44582618,21067.9247,21043.5931,21112.4295,-0.00257985878,-2.09429371,2.09460515,20880.7431,20841.1478,20955.6513,-0.00436219453,-2.09422801,2.09475874,17403.2132,17086.052,18043.1485,-0.0446193271,-2.09247607,2.09860313,13410.2325,12735.5023,14643.977,-0.11768516,-2.0880683,2.1055436,10207.5685,9465.00073,11836.9815,-0.199808095,-2.09415495,2.11477814,11186.1774,10009.6985,12540.7255,-0.200599393,-2.09324124,2.11539236,5145.75557,3595.86924,4485.77235,-2.75544772,1.40871929,-0.367281236,2130.36628,2069.10059,2136.46783,-2.92639595,1.28229483,-0.797357648,1717.54845,1857.26638,1879.05346,-2.99856506,1.24747651,-0.938889898,11082.3499,9910.88099,12426.7823,-0.203034353,-2.09699286,2.11119847,11073.7621,9903.61394,12417.7459,-0.203251187,-2.09729956,2.11086425,10866.0929,9726.30904,12199.1633,-0.208505631,-2.10483742,2.10263897,11542.1402,10261.3843,12915.1422,-0.218166588,-2.11952727,2.0869243,11226.9706,10055.1539,12575.6296,-0.199828602,-2.09413005,2.11479764,10492.9373,9435.82158,11808.2172,-0.21816442,-2.11952385,2.08692792,10861.063,9721.8858,12193.817,-0.208641237,-2.10502988,2.10243101,11228.3247,10056.5626,12576.7922,-0.199808081,-2.0941549,2.11477817,11542.231,10261.4559,12915.2374,-0.21816442,-2.11952385,2.08692792
1,57,0.5,0.1,0.5,405.499567,437.0996,342.855276,-0.448429374,-2.73666239,1.45422301,21073.1748,21049.9862,21114.1443,-0.00249060858,-2.09443318,2.09450647,20889.503,20851.8239,20958.5154,-0.00421095782,-2.09446297,2.09459277,17476.3006,17176.4859,18067.3398,-0.0429156727,-2.09489963,2.0969672,13553.6089,12918.556,14692.6614,-0.112447623,-2.09466024,2.10144673,10401.1131,9720.6604,11906.732,-0.189118836,-2.10616622,2.10751321,11399.7718,10282.1585,12614.9833,-0.189830783,-2.10539246,2.1080744,5562.43165,3796.52614,4756.96084,-2.71809098,1.42615948,-0.314378462,1998.64219,2022.24104,2069.27572,-2.93886224,1.28383015,-0.837294615,1611.34962,1817.96874,1824.58263,-3.01103133,1.24680432,-0.978319398,11294.3788,10180.6222,12500.4235,-0.192258727,-2.10913643,2.10385357,11285.6593,10173.1548,12491.3345,-0.192475083,-2.10944223,2.10351729,11074.8165,9990.95759,12271.4979,-0.197716792,-2.11695841,2.09524057,11765.365,10540.0772,12991.6197,-0.207325978,-2.13156106,2.07943422,11439.8923,10326.8178,12649.7448,-0.189137036,-2.10614549,2.107531,10695.8703,9692.09294,11878.1399,-0.207323824,-2.13155765,2.07943786,11069.7093,9986.41225,12266.1208,-0.197852102,-2.11715035,2.09503136,11441.2238,10328.201,12650.9023,-0.189118818,-2.10616617,2.10751324,11765.4572,10540.1509,12991.7154,-0.207323822,-2.13155765,2.07943786
1,58,0.5,0.2,0.5,398.732368,429.471729,340.643873,-0.449558669,-2.72785525,1.46092546,21077.7145,21055.1124,21115.6809,-0.00243127484,-2.09455567,2.09442846,20897.0788,20860.385,20961.082,-0.00411027317,-2.09466925,2.09446158,17539.7482,17249.0779,18089.0562,-0.0417564619,-2.09700966,2.09567677,13679.0211,13065.7666,14736.5046,-0.108789334,-2.10030762,2.09822582,10571.8965,9926.64568,11969.5824,-0.18157845,-2.11624123,2.10181931,11588.256,10501.6839,12681.9129,-0.182235906,-2.11557839,2.10233862,5912.56456,3971.28318,5012.78798,-2.69371505,1.44208781,-0.278477941,1898.55312,1984.72074,2013.66163,-2.94672897,1.28435372,-0.867793619,1530.65556,1786.01094,1778.99787,-3.01889807,1.24557818,-1.00846493,11481.4559,10397.9586,12566.7721,-0.184661047,-2.11931594,2.09809615,11472.6182,10390.3299,12557.6343,-0.18487724,-2.11962101,2.09775823,11258.9261,10204.1958,12336.6276,-0.190114172,-2.12711955,2.08944034,11962.1981,10764.6664,13060.4243,-0.199692712,-2.1416528,2.07356116,11627.7741,10545.6978,12716.5286,-0.181595093,-2.1162238,2.10183574,10874.8106,9898.61311,11941.0476,-0.199690561,-2.14164942,2.07356482,11253.7495,10199.5523,12331.222,-0.190249373,-2.12731106,2.08923013,11629.0855,10547.0604,12717.6807,-0.181578439,-2.11624118,2.10181934,11962.2915,10764.7418,13060.5207,-0.19969056,-2.14164942,2.07356482
1,59,0.5,0.3,0.5,392.984551,423.32021,338.644296,-0.449555203,-2.71993979,1.46640026,21081.6237,21059.2645,21117.0718,-0.00239350129,-2.09466215,2.09436539,20903.6037,20867.3197,20963.4053,-0.00404602665,-2.09484853,2.09435552,17594.5593,17307.94,18108.7363,-0.0409902194,-2.09883153,2.09463566,13788.0003,13185.3492,14776.3184,-0.106272147,-2.10512399,2.09563538,10721.2694,10094.2645,12026.6345,-0.176301447,-2.12469386,2.09725487,11753.115,10680.3243,12742.6801,-0.176921673,-2.12412011,2.09774031,6205.93198,4125.87806,5245.776,-2.67715605,1.45630459,-0.254189833,1824.3193,1954.83262,1968.47738,-2.95073814,1.28465518,-0.889702733,1470.80658,1760.18728,1741.57287,-3.02290721,1.24455993,-1.03016079,11645.0648,10574.8194,12626.9943,-0.179346436,-2.12785225,2.09348046,11636.1223,10567.0597,12617.8111,-0.179562643,-2.12815673,2.09314122,11419.9018,10377.7264,12395.7159,-0.184799296,-2.13564071,2.08479035,12134.2448,10947.4619,13122.8124,-0.194360462,-2.15011819,2.06885319,11792.1018,10723.8096,12777.1516,-0.176317048,-2.12467907,2.09727021,11031.2177,10066.7021,11998.0886,-0.194358328,-2.15011481,2.06885686,11414.6637,10373.003,12390.2836,-0.184934496,-2.13583187,2.08457935,11793.3957,10725.1554,12778.2987,-0.176301435,-2.12469381,2.0972549,12134.3395,10947.5385,13122.9093,-0.194358328,-2.15011482,2.06885686
1,60,0.5,0.4,0.5,388.066745,418.272261,336.814275,-0.448771173,-2.71284883,1.47101197,21085.0099,21062.6875,21118.3449,-0.00237097273,-2.09475501,2.09431284,20909.2562,20873.0369,20965.5318,-0.00400754937,-2.09500485,2.09426717,17642.1623,17356.5156,18126.7626,-0.0405023482,-2.10041202,2.09376999,13883.0986,13284.2013,14812.8365,-0.104564523,-2.10926194,2.09348795,10852.2788,10233.0491,12078.9259,-0.172623653,-2.13186122,2.09348406,11897.7083,10828.2373,12798.3846,-0.173218484,-2.13136048,2.09394128,6454.09402,4265.0796,5455.48959,-2.66543579,1.4688475,-0.237699633,1771.11866,1931.30092,1932.34876,-2.95143278,1.28528171,-0.903910362,1427.91506,1739.56485,1711.32006,-3.02360188,1.24424681,-1.04428366,11788.5475,10721.2603,12682.1876,-0.1756442,-2.13508799,2.08966734,11779.5119,10713.3923,12672.9622,-0.175860509,-2.13539197,2.08932704,11561.0469,10521.4141,12449.8517,-0.181099377,-2.14286374,2.08094946,12285.0549,11098.8433,13179.9512,-0.190651441,-2.15729563,2.06496561,11936.2275,10871.2823,12832.7163,-0.172638561,-2.1318486,2.09349848,11168.3187,10205.9045,12050.3301,-0.190649298,-2.15729227,2.06496929,11555.7542,10516.6247,12444.3947,-0.181234635,-2.14305462,2.08073781,11937.5059,10872.6139,12833.8583,-0.172623637,-2.13186118,2.09348409,12285.1505,11098.9212,13180.0484,-0.190649299,-2.15729226,2.06496929
1,61,0.5,0.5,0.5,383.834096,414.069728,335.129415,-0.447452603,-2.70649969,1.47499991,21087.9575,21065.5505,21119.5168,-0.00235935466,-2.09483635,2.09426792,20914.1772,20877.8191,20967.4891,-0.00398751915,-2.09514176,2.09419165,17683.696,17397.1847,18143.3643,-0.0402144458,-2.10179043,2.09303136,13966.4054,13367.0939,14846.5008,-0.103440843,-2.11284279,2.09166091,10967.521,10349.6013,12127.0931,-0.170097074,-2.13799724,2.09028735,12024.9004,10952.4578,12849.7013,-0.170674795,-2.1375573,2.0907205,6665.95288,4391.87517,5643.21764,-2.65686811,1.47980965,-0.22655859,1735.78517,1913.39304,1904.25278,-2.94911364,1.28658448,-0.911006568,1399.42843,1723.60723,1687.48384,-3.02128272,1.24494948,-1.05141796,11914.7516,10844.2461,12733.0254,-0.173102198,-2.14128079,2.08643503,11905.6333,10836.2872,12723.7605,-0.173318658,-2.14158434,2.08609386,11685.1735,10642.0911,12499.7032,-0.178561049,-2.14904576,2.07769449,12417.6476,11226,13232.556,-0.188109199,-2.16343987,2.06167268,12063.0074,10995.1309,12883.8984,-0.170111536,-2.13798641,2.090301,11288.8583,10322.8311,12098.4264,-0.188107057,-2.16343652,2.06167637,11679.8324,10637.2465,12494.2232,-0.1786964,-2.14923637,2.07748232,12064.2723,10996.4508,12885.0359,-0.17009706,-2.1379972,2.09028738,12417.7441,11226.0788,13232.6538,-0.188107057,-2.16343652,2.06167637
1,62,0.5,0.6,0.5,380.173825,410.529313,333.573993,-0.445773543,-2.7008102,1.4785234,21090.5341,21067.9736,21120.5984,-0.00235561427,-2.09490793,2.09422869,20918.4792,20881.8668,20969.2957,-0.0039808138,-2.09526221,2.0941257,17720.0758,17431.6366,18158.6936,-0.0400717906,-2.10299894,2.09238745,14039.6308,13437.4164,14877.6076,-0.102744238,-2.11596223,2.09007251,11069.1758,10448.6175,12171.5695,-0.168412524,-2.14329469,2.08751829,12137.0965,11057.99,12897.0893,-0.168979037,-2.14290607,2.08793048,6848.30424,4508.22974,5810.86062,-2.65044409,1.48931892,-0.219161503,1716.32401,1900.71093,1883.41199,-2.9438988,1.28877276,-0.911350997,1383.73842,1712.01882,1669.46939,-3.01606791,1.24684659,-1.05192326,12026.0677,10948.7307,12779.9658,-0.171408484,-2.14662606,2.08363553,12016.8758,10940.6947,12770.6643,-0.171625123,-2.14692925,2.08329365,11794.6406,10744.6174,12545.7255,-0.176871678,-2.15438176,2.07487637,12534.5543,11334.0461,13281.1134,-0.186419187,-2.16874426,2.05882347,12174.8396,11100.3457,12931.1589,-0.16842671,-2.14328539,2.08753126,11395.1378,10422.1845,12142.822,-0.186417051,-2.16874091,2.05882716,11789.2564,10739.7259,12540.224,-0.177007132,-2.15457216,2.07466375,12176.0927,11101.6554,12932.2921,-0.168412506,-2.14329466,2.08751832,12534.6515,11334.1255,13281.2114,-0.186417051,-2.16874092,2.05882717
1,63,0.5,0.7,0.5,376.996991,407.51824,332.136631,-0.443857788,-2.69570507,1.48168989,21092.7937,21070.0438,21121.5979,-0.00235760388,-2.09497116,2.09419383,20922.2524,20885.325,20970.9651,-0.00398380535,-2.09536862,2.09406712,17752.0419,17461.0955,18172.8634,-0.0400356694,-2.1040636,2.09181635,14104.1764,13497.628,14906.378,-0.102363968,-2.11869581,2.08866725,11159.062,10533.5092,12212.6802,-0.167353004,-2.14790158,2.08507732,12236.3035,11148.4694,12940.8941,-0.167912595,-2.14755675,2.08547098,7006.34469,4615.50681,5960.43426,-2.64553316,1.49751809,-0.214435277,1711.62986,1893.09461,1869.22334,-2.93575214,1.29195089,-0.905110328,1379.95386,1704.67416,1656.79412,-3.00792123,1.25002077,-1.04597165,12124.49,11038.3131,12823.3531,-0.17034423,-2.15127366,2.0811682,12115.2325,11030.2112,12814.0175,-0.170561057,-2.15157654,2.08082573,11891.4152,10832.5238,12588.2587,-0.175812015,-2.15902136,2.07239364,12637.884,11426.697,13325.9861,-0.185360961,-2.17335718,2.05631513,12273.7249,11190.5517,12974.8434,-0.167367034,-2.14789358,2.08508968,11489.0746,10507.3813,12183.849,-0.185358827,-2.17335383,2.05631884,11885.9925,10827.5921,12582.7373,-0.175947584,-2.15921157,2.07218067,12274.9676,11191.8528,12975.9723,-0.167352992,-2.14790155,2.08507734,12637.982,11426.7772,13326.0846,-0.185358829,-2.17335384,2.05631883
1,64,0.5,0.8,0.5,374.232772,404.938891,330.808265,-0.441792908,-2.6911179,1.4845725,21094.7803,21071.825,21122.5217,-0.00236379689,-2.09502725,2.09416245,20925.57,20888.3006,20972.5081,-0.00399391531,-2.09546299,2.09401438,17780.1964,17486.4626,18185.9639,-0.0400785586,-2.10500552,2.09130296,14161.1946,13549.5406,14932.9908,-0.102221296,-2.12110355,2.08740695,11238.6945,10606.7929,12250.6893,-0.166764736,-2.15193297,2.08289575,12324.1933,11226.5777,12981.3953,-0.167320564,-2.15162583,2.08327284,7144.06739,4714.70318,6093.85876,-2.64172855,1.50455111,-0.211651368,1721.33399,1890.59167,1861.20812,-2.92449006,1.29614306,-0.892275071,1387.77755,1701.59838,1649.05093,-2.99665918,1.25448154,-1.03356477,12211.6792,11115.6481,12863.4657,-0.169754417,-2.15534003,2.07896356,12202.3632,11107.4895,12854.0985,-0.169971426,-2.15564262,2.0786206,11977.1342,10908.4145,12627.5785,-0.175226809,-2.16308074,2.07017624,12729.3916,11506.6939,13367.4668,-0.184778505,-2.17739393,2.05407657,12361.3298,11268.4232,13015.2317,-0.166778709,-2.15192608,2.08290759,11572.2638,10580.9422,12221.7742,-0.18477637,-2.17739058,2.05408028,11971.6771,10903.448,12622.0384,-0.175362479,-2.1632708,2.06996298,12362.5633,11269.7168,13016.3569,-0.166764723,-2.15193293,2.08289578,12729.4901,11506.7746,13367.5655,-0.184776366,-2.17739058,2.05408028
